Time (Sec);S8;S6;S7;S9;S1;S14;S13;S23;S12;S15;S5;S3;S4;S17;S28;S19;S27;S18;S20;S16;S11;
1.4033333333333255;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19160.0;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;19.986000000000033;
1.5033333333333234;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19160.0;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;19.985000000000035;
1.6033333333333213;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19160.0;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;19.984000000000037;
1.7033333333333192;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19160.0;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;19.98300000000004;
1.803333333333317;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19160.0;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;19.982000000000042;
1.903333333333315;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19160.0;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;19.981000000000044;
2.003333333333313;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19160.0;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;19.980000000000047;
2.103333333333311;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19160.0;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;19.97900000000005;
2.2033333333333087;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19160.0;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;19.97800000000005;
2.3033333333333066;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19160.0;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;19.977000000000054;
2.4033333333333045;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19160.0;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;19.976000000000056;
2.5033333333333023;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19160.0;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;19.97500000000006;
2.6033333333333;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19160.0;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;19.97400000000006;
2.703333333333298;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19160.0;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;19.973000000000063;
2.803333333333296;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19160.0;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;19.972000000000065;
2.903333333333294;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19160.0;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;19.971000000000068;
3.0033333333332917;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19160.0;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;19.97000000000007;
3.1033333333332895;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19160.0;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;19.969000000000072;
3.2033333333332874;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19160.0;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;19.968000000000075;
3.3033333333332853;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19160.0;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;19.967000000000077;
3.403333333333283;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19160.0;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;19.96600000000008;
3.503333333333281;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19160.0;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;19.96500000000008;
3.603333333333279;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19160.0;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;19.964000000000084;
3.7033333333332767;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19160.0;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;19.963000000000086;
3.8033333333332746;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19160.0;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;19.96200000000009;
3.9033333333332725;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19160.0;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;19.96100000000009;
4.003333333333271;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19160.0;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;19.960000000000093;
4.103333333333269;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19160.0;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;19.959000000000096;
4.2033333333332665;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19160.0;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;19.958000000000098;
4.303333333333264;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19160.0;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;19.9570000000001;
4.403333333333262;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19160.0;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;19.956000000000103;
4.50333333333326;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19160.0;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;19.955000000000105;
4.603333333333258;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19160.0;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;19.954000000000107;
4.703333333333256;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19160.0;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;19.95300000000011;
4.803333333333254;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19160.0;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;19.952000000000112;
4.903333333333252;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19160.0;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;19.951000000000114;
5.0033333333332495;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19160.0;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;19.950000000000117;
5.103333333333247;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19160.0;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;19.94900000000012;
5.203333333333245;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19160.0;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;19.94800000000012;
5.303333333333243;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19160.0;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;19.947000000000124;
5.403333333333241;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19160.0;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;19.946000000000126;
5.503333333333239;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19160.0;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;19.945000000000128;
5.603333333333237;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19160.0;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;19.94400000000013;
5.703333333333235;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19160.0;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;19.943000000000133;
5.803333333333232;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19160.0;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;19.942000000000135;
5.90333333333323;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19160.0;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;19.941000000000138;
6.000000000000001;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19160.0;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;19.94010000000014;
6.103333333333226;18.575032000000142;18.575032000000142;19.939000000000142;19.939000000000142;19160.0;19.939000000000142;18.575032000000142;18.575032000000142;19.939000000000142;19.939000000000142;19.939000000000142;19.939000000000142;19.939000000000142;19.939000000000142;19.939000000000142;19.939000000000142;19.939000000000142;19.939000000000142;18.575032000000142;18.575032000000142;19.939000000000142;
6.203333333333224;17.210064000000145;17.210064000000145;19.938000000000144;19.938000000000144;19160.0;19.938000000000144;17.210064000000145;17.210064000000145;19.938000000000144;19.938000000000144;19.938000000000144;19.938000000000144;19.938000000000144;19.938000000000144;19.938000000000144;19.938000000000144;19.938000000000144;19.938000000000144;17.210064000000145;17.210064000000145;19.938000000000144;
6.303333333333222;15.845096000000147;15.845096000000147;19.937000000000147;19.937000000000147;19160.0;19.937000000000147;15.845096000000147;15.845096000000147;19.937000000000147;19.937000000000147;19.937000000000147;19.937000000000147;19.937000000000147;19.937000000000147;19.937000000000147;19.937000000000147;19.937000000000147;19.937000000000147;15.845096000000147;15.845096000000147;19.937000000000147;
6.40333333333322;14.48012800000015;14.48012800000015;19.93600000000015;19.93600000000015;19160.0;19.93600000000015;14.48012800000015;14.48012800000015;19.93600000000015;19.93600000000015;19.93600000000015;19.93600000000015;19.93600000000015;19.93600000000015;19.93600000000015;19.93600000000015;19.93600000000015;19.93600000000015;14.48012800000015;14.48012800000015;19.93600000000015;
6.5033333333332175;13.115160000000152;13.115160000000152;19.93500000000015;19.93500000000015;19160.0;19.93500000000015;13.115160000000152;13.115160000000152;19.93500000000015;19.93500000000015;19.93500000000015;19.93500000000015;19.93500000000015;19.93500000000015;19.93500000000015;19.93500000000015;19.93500000000015;19.93500000000015;13.115160000000152;13.115160000000152;19.93500000000015;
6.603333333333215;11.750192000000155;11.750192000000155;19.934000000000154;19.934000000000154;19160.0;19.934000000000154;11.750192000000155;11.750192000000155;19.934000000000154;19.934000000000154;19.934000000000154;19.934000000000154;19.934000000000154;19.934000000000154;19.934000000000154;19.934000000000154;19.934000000000154;19.934000000000154;11.750192000000155;11.750192000000155;19.934000000000154;
6.703333333333213;10.385224000000157;10.385224000000157;19.933000000000156;19.933000000000156;19160.0;19.933000000000156;10.385224000000157;10.385224000000157;19.933000000000156;19.933000000000156;19.933000000000156;19.933000000000156;19.933000000000156;19.933000000000156;19.933000000000156;19.933000000000156;19.933000000000156;19.933000000000156;10.385224000000157;10.385224000000157;19.933000000000156;
6.803333333333211;9.02025600000016;9.02025600000016;19.93200000000016;19.93200000000016;19160.0;19.93200000000016;9.02025600000016;9.02025600000016;19.93200000000016;19.93200000000016;19.93200000000016;19.93200000000016;19.93200000000016;19.93200000000016;19.93200000000016;19.93200000000016;19.93200000000016;19.93200000000016;9.02025600000016;9.02025600000016;19.93200000000016;
6.903333333333209;7.655288000000162;7.655288000000162;19.93100000000016;19.93100000000016;19160.0;19.93100000000016;7.655288000000162;7.655288000000162;19.93100000000016;19.93100000000016;19.93100000000016;19.93100000000016;19.93100000000016;19.93100000000016;19.93100000000016;19.93100000000016;19.93100000000016;19.93100000000016;7.655288000000162;7.655288000000162;19.93100000000016;
7.003333333333207;6.290320000000165;6.290320000000165;19.930000000000163;19.930000000000163;19160.0;19.930000000000163;6.290320000000165;6.290320000000165;19.930000000000163;19.930000000000163;19.930000000000163;19.930000000000163;19.930000000000163;19.930000000000163;19.930000000000163;19.930000000000163;19.930000000000163;19.930000000000163;6.290320000000165;6.290320000000165;19.930000000000163;
7.103333333333205;4.788955200000167;4.788955200000167;19.929000000000165;19.929000000000165;19160.0;19.929000000000165;4.788955200000167;4.788955200000167;19.929000000000165;19.929000000000165;19.929000000000165;19.929000000000165;19.929000000000165;19.929000000000165;19.929000000000165;19.929000000000165;19.929000000000165;19.929000000000165;4.788955200000167;4.788955200000167;19.929000000000165;
7.203333333333203;2.0600192000001663;2.0600192000001663;19.928000000000168;19.928000000000168;19160.0;19.928000000000168;2.0600192000001663;2.0600192000001663;19.928000000000168;19.928000000000168;19.928000000000168;19.928000000000168;19.928000000000168;19.928000000000168;19.928000000000168;19.928000000000168;19.928000000000168;19.928000000000168;2.0600192000001663;2.0600192000001663;19.928000000000168;
7.3033333333332004;0.0;0.0;19.92700000000017;19.92700000000017;19160.0;19.92700000000017;0.0;0.0;19.92700000000017;19.92700000000017;19.92700000000017;19.92700000000017;19.92700000000017;19.92700000000017;19.92700000000017;19.92700000000017;19.92700000000017;19.92700000000017;0.0;0.0;19.92700000000017;
7.403333333333198;0.0;0.0;19.926000000000172;19.926000000000172;19160.0;19.926000000000172;0.0;0.0;19.926000000000172;19.926000000000172;19.926000000000172;19.926000000000172;19.926000000000172;19.926000000000172;19.926000000000172;19.926000000000172;19.926000000000172;19.926000000000172;0.0;0.0;19.926000000000172;
7.503333333333196;0.0;0.0;19.925000000000175;19.925000000000175;19160.0;19.925000000000175;0.0;0.0;19.925000000000175;19.925000000000175;19.925000000000175;19.925000000000175;19.925000000000175;19.925000000000175;19.925000000000175;19.925000000000175;19.925000000000175;19.925000000000175;0.0;0.0;19.925000000000175;
7.603333333333194;0.0;0.0;19.924000000000177;19.924000000000177;19160.0;19.924000000000177;0.0;0.0;19.924000000000177;19.924000000000177;19.924000000000177;19.924000000000177;19.924000000000177;19.924000000000177;19.924000000000177;19.924000000000177;19.924000000000177;19.924000000000177;0.0;0.0;19.924000000000177;
7.703333333333192;0.0;0.0;19.92300000000018;19.92300000000018;19160.0;19.92300000000018;0.0;0.0;19.92300000000018;19.92300000000018;19.92300000000018;19.92300000000018;19.92300000000018;19.92300000000018;19.92300000000018;19.92300000000018;19.92300000000018;19.92300000000018;0.0;0.0;19.92300000000018;
7.80333333333319;0.0;0.0;19.922000000000182;19.922000000000182;19160.0;19.922000000000182;0.0;0.0;19.922000000000182;19.922000000000182;19.922000000000182;19.922000000000182;19.922000000000182;19.922000000000182;19.922000000000182;19.922000000000182;19.922000000000182;19.922000000000182;0.0;0.0;19.922000000000182;
7.903333333333188;0.0;0.0;19.921000000000184;19.921000000000184;19160.0;19.921000000000184;0.0;0.0;19.921000000000184;19.921000000000184;19.921000000000184;19.921000000000184;19.921000000000184;19.921000000000184;19.921000000000184;19.921000000000184;19.921000000000184;19.921000000000184;0.0;0.0;19.921000000000184;
8.003333333333186;0.0;0.0;19.920000000000186;19.920000000000186;19160.0;19.920000000000186;0.0;0.0;19.920000000000186;19.920000000000186;19.920000000000186;19.920000000000186;19.920000000000186;19.920000000000186;19.920000000000186;19.920000000000186;19.920000000000186;19.920000000000186;0.0;0.0;19.920000000000186;
